artist,style,genre,title,text
zinaida-serebriakova,Symbolism,landscape,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: landscape. Artist: zinaida-serebriakova.
henri-de-toulouse-lautrec,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: henri-de-toulouse-lautrec.
william-turner,Romanticism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: genre_painting. Artist: william-turner.
edvard-munch,Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: portrait. Artist: edvard-munch.
georges-braque,Synthetic_Cubism,still_life,Untitled,Artwork titled 'Untitled'. Style: Synthetic_Cubism. Genre: still_life. Artist: georges-braque.
karl-bryullov,Romanticism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: religious_painting. Artist: karl-bryullov.
odilon-redon,Symbolism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: sketch_and_study. Artist: odilon-redon.
camille-corot,Romanticism,landscape,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: landscape. Artist: camille-corot.
viktor-vasnetsov,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: viktor-vasnetsov.
utagawa-kuniyoshi,Ukiyo_e,landscape,Untitled,Artwork titled 'Untitled'. Style: Ukiyo_e. Genre: landscape. Artist: utagawa-kuniyoshi.
zinaida-serebriakova,Art_Nouveau,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: genre_painting. Artist: zinaida-serebriakova.
jacek-malczewski,Art_Nouveau,portrait,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: portrait. Artist: jacek-malczewski.
vasily-polenov,Realism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: religious_painting. Artist: vasily-polenov.
mary-cassatt,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: mary-cassatt.
fernand-leger,Cubism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: nude_painting. Artist: fernand-leger.
ivan-kramskoy,Realism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: cityscape. Artist: ivan-kramskoy.
joseph-wright,Baroque,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: nude_painting. Artist: joseph-wright.
m.c.-escher,Expressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: genre_painting. Artist: m.c.-escher.
odilon-redon,Symbolism,landscape,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: landscape. Artist: odilon-redon.
viktor-vasnetsov,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: viktor-vasnetsov.
ivan-bilibin,Art_Nouveau,landscape,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: landscape. Artist: ivan-bilibin.
valentin-serov,Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: landscape. Artist: valentin-serov.
jacek-malczewski,Symbolism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: religious_painting. Artist: jacek-malczewski.
lucian-freud,Expressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: still_life. Artist: lucian-freud.
georges-braque,Fauvism,landscape,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: landscape. Artist: georges-braque.
georges-seurat,Post_Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: cityscape. Artist: georges-seurat.
gustav-klimt,Symbolism,landscape,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: landscape. Artist: gustav-klimt.
ilya-mashkov,Fauvism,landscape,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: landscape. Artist: ilya-mashkov.
john-henry-twachtman,Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: landscape. Artist: john-henry-twachtman.
ilya-mashkov,Fauvism,still_life,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: still_life. Artist: ilya-mashkov.
dante-gabriel-rossetti,Romanticism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: religious_painting. Artist: dante-gabriel-rossetti.
kuzma-petrov-vodkin,Symbolism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: nude_painting. Artist: kuzma-petrov-vodkin.
zinaida-serebriakova,Art_Nouveau,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: sketch_and_study. Artist: zinaida-serebriakova.
isaac-levitan,Realism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: cityscape. Artist: isaac-levitan.
jacek-malczewski,Romanticism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: genre_painting. Artist: jacek-malczewski.
giovanni-boldini,Realism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: nude_painting. Artist: giovanni-boldini.
giovanni-boldini,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: giovanni-boldini.
lucian-freud,Expressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: landscape. Artist: lucian-freud.
ernst-ludwig-kirchner,Cubism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: nude_painting. Artist: ernst-ludwig-kirchner.
fernand-leger,Naive_Art_Primitivism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: genre_painting. Artist: fernand-leger.
ferdinand-hodler,Art_Nouveau,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: genre_painting. Artist: ferdinand-hodler.
vasily-polenov,Romanticism,landscape,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: landscape. Artist: vasily-polenov.
edvard-munch,Expressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: landscape. Artist: edvard-munch.
titian,High_Renaissance,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: High_Renaissance. Genre: sketch_and_study. Artist: titian.
jacek-malczewski,Art_Nouveau,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: religious_painting. Artist: jacek-malczewski.
vasily-polenov,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: vasily-polenov.
henri-matisse,Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: landscape. Artist: henri-matisse.
nikolay-bogdanov-belsky,Realism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: cityscape. Artist: nikolay-bogdanov-belsky.
theo-van-rysselberghe,Post_Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: cityscape. Artist: theo-van-rysselberghe.
gustave-moreau,Symbolism,portrait,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: portrait. Artist: gustave-moreau.
raoul-dufy,Post_Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: genre_painting. Artist: raoul-dufy.
edward-burne-jones,Romanticism,portrait,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: portrait. Artist: edward-burne-jones.
m.c.-escher,Cubism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: nude_painting. Artist: m.c.-escher.
camille-corot,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: camille-corot.
juan-gris,Synthetic_Cubism,portrait,Untitled,Artwork titled 'Untitled'. Style: Synthetic_Cubism. Genre: portrait. Artist: juan-gris.
viktor-vasnetsov,Romanticism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: religious_painting. Artist: viktor-vasnetsov.
theo-van-rysselberghe,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: theo-van-rysselberghe.
jacek-malczewski,Realism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: religious_painting. Artist: jacek-malczewski.
henri-matisse,Post_Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: sketch_and_study. Artist: henri-matisse.
bartolome-esteban-murillo,Baroque,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: genre_painting. Artist: bartolome-esteban-murillo.
mary-cassatt,Impressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: nude_painting. Artist: mary-cassatt.
konstantin-makovsky,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: konstantin-makovsky.
henri-martin,Pointillism,portrait,Untitled,Artwork titled 'Untitled'. Style: Pointillism. Genre: portrait. Artist: henri-martin.
raphael,High_Renaissance,portrait,Untitled,Artwork titled 'Untitled'. Style: High_Renaissance. Genre: portrait. Artist: raphael.
felix-vallotton,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: felix-vallotton.
mikhail-vrubel,Symbolism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: sketch_and_study. Artist: mikhail-vrubel.
ilya-mashkov,Impressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: nude_painting. Artist: ilya-mashkov.
joaquã­n-sorolla,Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: sketch_and_study. Artist: joaquã­n-sorolla.
ilya-mashkov,Realism,still_life,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: still_life. Artist: ilya-mashkov.
orest-kiprensky,Romanticism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: religious_painting. Artist: orest-kiprensky.
konstantin-korovin,Realism,still_life,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: still_life. Artist: konstantin-korovin.
james-mcneill-whistler,Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: landscape. Artist: james-mcneill-whistler.
georges-braque,Cubism,landscape,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: landscape. Artist: georges-braque.
raoul-dufy,Cubism,portrait,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: portrait. Artist: raoul-dufy.
zinaida-serebriakova,Expressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: landscape. Artist: zinaida-serebriakova.
mstislav-dobuzhinsky,Symbolism,illustration,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: illustration. Artist: mstislav-dobuzhinsky.
henri-matisse,Fauvism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: nude_painting. Artist: henri-matisse.
gustave-moreau,Romanticism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: sketch_and_study. Artist: gustave-moreau.
egon-schiele,Expressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: genre_painting. Artist: egon-schiele.
felix-vallotton,Post_Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: landscape. Artist: felix-vallotton.
gustave-loiseau,Post_Impressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: still_life. Artist: gustave-loiseau.
odilon-redon,Symbolism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: genre_painting. Artist: odilon-redon.
ilya-mashkov,Post_Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: sketch_and_study. Artist: ilya-mashkov.
francisco-goya,Romanticism,still_life,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: still_life. Artist: francisco-goya.
maurice-prendergast,Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: landscape. Artist: maurice-prendergast.
valentin-serov,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: valentin-serov.
juan-gris,Cubism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: sketch_and_study. Artist: juan-gris.
mikhail-vrubel,Realism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: cityscape. Artist: mikhail-vrubel.
raoul-dufy,Naive_Art_Primitivism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: nude_painting. Artist: raoul-dufy.
ilya-mashkov,Fauvism,portrait,Untitled,Artwork titled 'Untitled'. Style: Fauvism. Genre: portrait. Artist: ilya-mashkov.
leonardo-da-vinci,Early_Renaissance,landscape,Untitled,Artwork titled 'Untitled'. Style: Early_Renaissance. Genre: landscape. Artist: leonardo-da-vinci.
jan-matejko,Romanticism,landscape,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: landscape. Artist: jan-matejko.
maurice-prendergast,Post_Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: portrait. Artist: maurice-prendergast.
titian,Mannerism_Late_Renaissance,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Mannerism_Late_Renaissance. Genre: sketch_and_study. Artist: titian.
henri-matisse,Expressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: cityscape. Artist: henri-matisse.
giovanni-boldini,Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: landscape. Artist: giovanni-boldini.
georges-braque,Analytical_Cubism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Analytical_Cubism. Genre: cityscape. Artist: georges-braque.
vasily-surikov,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: vasily-surikov.
gustave-caillebotte,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: gustave-caillebotte.
georges-braque,Analytical_Cubism,landscape,Untitled,Artwork titled 'Untitled'. Style: Analytical_Cubism. Genre: landscape. Artist: georges-braque.
giovanni-boldini,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: giovanni-boldini.
sir-lawrence-alma-tadema,Romanticism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: religious_painting. Artist: sir-lawrence-alma-tadema.
james-mcneill-whistler,Symbolism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: nude_painting. Artist: james-mcneill-whistler.
zinaida-serebriakova,Art_Nouveau,landscape,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: landscape. Artist: zinaida-serebriakova.
ferdinand-hodler,Art_Nouveau,landscape,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: landscape. Artist: ferdinand-hodler.
edouard-manet,Realism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: cityscape. Artist: edouard-manet.
gustav-klimt,Symbolism,portrait,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: portrait. Artist: gustav-klimt.
joseph-wright,Rococo,portrait,Untitled,Artwork titled 'Untitled'. Style: Rococo. Genre: portrait. Artist: joseph-wright.
henri-matisse,Expressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: sketch_and_study. Artist: henri-matisse.
fernand-leger,Cubism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: cityscape. Artist: fernand-leger.
james-mcneill-whistler,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: james-mcneill-whistler.
mikhail-vrubel,Symbolism,illustration,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: illustration. Artist: mikhail-vrubel.
ernst-ludwig-kirchner,Cubism,portrait,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: portrait. Artist: ernst-ludwig-kirchner.
fernand-leger,Naive_Art_Primitivism,still_life,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: still_life. Artist: fernand-leger.
jacek-malczewski,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: jacek-malczewski.
ferdinand-hodler,Art_Nouveau,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: sketch_and_study. Artist: ferdinand-hodler.
konstantin-somov,Art_Nouveau,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: genre_painting. Artist: konstantin-somov.
felix-vallotton,Post_Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: genre_painting. Artist: felix-vallotton.
koloman-moser,Symbolism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: sketch_and_study. Artist: koloman-moser.
edouard-manet,Realism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: nude_painting. Artist: edouard-manet.
camille-corot,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: camille-corot.
tintoretto,Mannerism_Late_Renaissance,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Mannerism_Late_Renaissance. Genre: genre_painting. Artist: tintoretto.
